Release Year,Case,Region,Division,Sector,Year,Natural Gas,Distillate Oil,Electricity,Propane,Residual Fuel Oil,Coal
2023,ref,Midwest,East North Central,Commercial,2041,0.819824984305543,0.722282428940444,0.873345394051193,0.930862330213758,1.92001562960657,
2023,ref,Midwest,East North Central,Commercial,2042,0.819863095635088,0.722422053451646,0.873959972823607,0.934866797095822,1.92183039488512,
2023,ref,Midwest,East North Central,Commercial,2043,0.816610399523185,0.726602469997299,0.871433818004086,0.934956324238237,1.93043502490567,
2023,ref,Midwest,East North Central,Commercial,2044,0.81261220345945,0.723618716629483,0.870078151658103,0.933068074924702,1.9264901286425,
2023,ref,Midwest,East North Central,Commercial,2045,0.812596535468415,0.725889401232796,0.870155451341773,0.934908827477471,1.93328191947799,
2023,ref,Midwest,East North Central,Commercial,2046,0.811252899372328,0.733727289615892,0.865476014316064,0.934740665459177,1.95352850053366,
2023,ref,Midwest,East North Central,Commercial,2047,0.808735116731826,0.734426723848398,0.854976941000987,0.936006881320982,1.95364509339242,
2023,ref,Midwest,East North Central,Commercial,2048,0.805349242696123,0.735947405638511,0.855595714554139,0.939405025529812,1.96926237296772,
2023,ref,Midwest,East North Central,Commercial,2049,0.80365604101626,0.738543282459385,0.850564205241653,0.939073358038397,1.98098765964747,
2023,ref,Midwest,East North Central,Commercial,2050,0.803417315882579,0.738683252148612,0.841500007304704,0.937492076281012,1.98990932465513,
2023,ref,Midwest,East North Central,Commercial,2051,0.801458420010142,0.739922242781793,0.835506005551865,0.938179928986471,1.99900453068549,
2023,ref,Midwest,East North Central,Commercial,2052,0.799499524137705,0.741161233414972,0.829512003799025,0.93886778169193,2.00809973671586,
2023,ref,Midwest,East North Central,Commercial,2053,0.797540628265268,0.742400224048153,0.823518002046185,0.939555634397389,2.01719494274623,
2023,ref,Midwest,East North Central,Commercial,2054,0.79558173239283,0.743639214681333,0.817524000293345,0.940243487102848,2.0262901487766,
2023,ref,Midwest,East North Central,Commercial,2055,0.793622836520393,0.744878205314513,0.811529998540506,0.940931339808306,2.03538535480696,
2023,ref,Midwest,East North Central,Commercial,2056,0.791663940647956,0.746117195947693,0.805535996787666,0.941619192513766,2.04448056083733,
2023,ref,Midwest,East North Central,Commercial,2057,0.789705044775519,0.747356186580873,0.799541995034826,0.942307045219224,2.0535757668677,
2023,ref,Midwest,East North Central,Commercial,2058,0.787746148903082,0.748595177214053,0.793547993281986,0.942994897924683,2.06267097289807,
2023,ref,Midwest,East North Central,Commercial,2059,0.785787253030645,0.749834167847233,0.787553991529147,0.943682750630142,2.07176617892843,
2023,ref,Midwest,East North Central,Commercial,2060,0.783828357158208,0.751073158480413,0.781559989776307,0.944370603335601,2.0808613849588,
2023,ref,Midwest,East North Central,Commercial,2061,0.78186946128577,0.752312149113593,0.775565988023467,0.945058456041059,2.08995659098917,
2023,ref,Midwest,East North Central,Commercial,2062,0.779910565413333,0.753551139746773,0.769571986270627,0.945746308746518,2.09905179701954,
2023,ref,Midwest,East North Central,Commercial,2063,0.777951669540896,0.754790130379953,0.763577984517787,0.946434161451977,2.1081470030499,
2023,ref,Midwest,East North Central,Commercial,2064,0.775992773668459,0.756029121013133,0.757583982764948,0.947122014157436,2.11724220908027,
2023,ref,Midwest,East North Central,Commercial,2065,0.774033877796022,0.757268111646313,0.751589981012108,0.947809866862895,2.12633741511064,
2023,ref,Midwest,East North Central,Commercial,2066,0.772074981923585,0.758507102279494,0.745595979259268,0.948497719568353,2.13543262114101,
2023,ref,Midwest,East North Central,Industrial,2023,1,1,1,1,,1
2023,ref,Midwest,East North Central,Industrial,2024,0.83811712091396,0.921539944930398,0.943807166497213,0.89456407019324,,0.998389299391981
2023,ref,Midwest,East North Central,Industrial,2025,0.75191432108326,0.827377737177937,0.890041382904417,0.792019733633398,,1.03134321879685
2023,ref,Midwest,East North Central,Industrial,2026,0.686375464968773,0.772503778280459,0.852761701378482,0.742116693766814,,1.02756020928423
2023,ref,Midwest,East North Central,Industrial,2027,0.650323206428863,0.718976660153047,0.821225868892415,0.715823922652116,,1.01747897307819
2023,ref,Midwest,East North Central,Industrial,2028,0.636823303905963,0.671014706539277,0.801332662762959,0.711258857076343,,1.0108127961215
2023,ref,Midwest,East North Central,Industrial,2029,0.637131655966214,0.674315497552144,0.789778064744124,0.717383137921778,,1.00845350704682
2023,ref,Midwest,East North Central,Industrial,2030,0.643324230464102,0.673418010728936,0.781383500326232,0.732585428577856,,1.00778872576353
2023,ref,Midwest,East North Central,Industrial,2031,0.653105283979781,0.67952509311765,0.777170042311116,0.752170429984294,,1.00711893608283
2023,ref,Midwest,East North Central,Industrial,2032,0.660562807845149,0.682509016333751,0.774168771252213,0.777039529262779,,1.00592126131481
2023,ref,Midwest,East North Central,Industrial,2033,0.675632407095612,0.686851651838744,0.776515661056072,0.804816710576994,,1.00529020324077
2023,ref,Midwest,East North Central,Industrial,2034,0.688392895496438,0.688535270638576,0.775384073548874,0.827675528396978,,1.00617936072815
2023,ref,Midwest,East North Central,Industrial,2035,0.700355994180812,0.694185367389759,0.770654587346797,0.840959623288001,,1.00679305635783
2023,ref,Midwest,East North Central,Industrial,2036,0.702876580773671,0.695185797240496,0.769177915974635,0.849026507032212,,1.00997004978347
2023,ref,Midwest,East North Central,Industrial,2037,0.709794601180479,0.699554041307526,0.772883094213647,0.858655354177553,,1.01751536743273
2023,ref,Midwest,East North Central,Industrial,2038,0.725001329233187,0.702511100972457,0.779066326077413,0.877185538885059,,1.02929211310965
2023,ref,Midwest,East North Central,Industrial,2039,0.72098434148286,0.704154933224911,0.787524595213431,0.87728423872543,,1.03814595805634
2023,ref,Midwest,East North Central,Industrial,2040,0.734453003270965,0.705987861812943,0.794583637145594,0.893150226420415,,1.04307522279021
2023,ref,Midwest,East North Central,Industrial,2041,0.743543306116846,0.711541188726385,0.801061827845328,0.905614446563818,,1.04729262730512
2023,ref,Midwest,East North Central,Industrial,2042,0.740643024439567,0.711595526363981,0.801256177160944,0.91085350302688,,1.05031001979986
2023,ref,Midwest,East North Central,Industrial,2043,0.732800849027046,0.715688045926632,0.799794802909185,0.910628389138956,,1.05381189127103
2023,ref,Midwest,East North Central,Industrial,2044,0.725404905456224,0.712719996627132,0.800643333778534,0.907806943112235,,1.05666901504857
2023,ref,Midwest,East North Central,Industrial,2045,0.721746735568508,0.714664381817622,0.79943745738374,0.910687543833279,,1.05921995879758
2023,ref,Midwest,East North Central,Industrial,2046,0.717179580454955,0.722352648758017,0.79268311971151,0.910390000378683,,1.06049943739002
2023,ref,Midwest,East North Central,Industrial,2047,0.711127589263641,0.723062667339657,0.785169118253211,0.912325243874543,,1.06141664190292
2023,ref,Midwest,East North Central,Industrial,2048,0.70419184574767,0.72454501301746,0.783353034533309,0.917351343438042,,1.0622931114502
2023,ref,Midwest,East North Central,Industrial,2049,0.697360788732428,0.727082397532596,0.777488925364111,0.916650942541555,,1.05525631308494
2023,ref,Midwest,East North Central,Industrial,2050,0.694340650774545,0.727181168569225,0.769752017302761,0.914336876109529,,1.05478251868967
2023,ref,Midwest,East North Central,Industrial,2051,0.688630918354442,0.728388298522026,0.764019241700573,0.91532359504224,,1.05335328901458
2023,ref,Midwest,East North Central,Industrial,2052,0.68292118593434,0.729595428474828,0.758286466098386,0.916310313974952,,1.05192405933949
2023,ref,Midwest,East North Central,Industrial,2053,0.677211453514237,0.73080255842763,0.752553690496199,0.917297032907663,,1.0504948296644
2023,ref,Midwest,East North Central,Industrial,2054,0.671501721094135,0.732009688380432,0.746820914894011,0.918283751840375,,1.04906559998932
2023,ref,Midwest,East North Central,Industrial,2055,0.665791988674032,0.733216818333234,0.741088139291824,0.919270470773086,,1.04763637031423
2023,ref,Midwest,East North Central,Industrial,2056,0.660082256253929,0.734423948286036,0.735355363689637,0.920257189705798,,1.04620714063914
2023,ref,Midwest,East North Central,Industrial,2057,0.654372523833827,0.735631078238838,0.72962258808745,0.921243908638509,,1.04477791096405
2023,ref,Midwest,East North Central,Industrial,2058,0.648662791413724,0.73683820819164,0.723889812485262,0.92223062757122,,1.04334868128896
2023,ref,Midwest,East North Central,Industrial,2059,0.642953058993622,0.738045338144441,0.718157036883075,0.923217346503932,,1.04191945161387
2023,ref,Midwest,East North Central,Industrial,2060,0.637243326573519,0.739252468097243,0.712424261280888,0.924204065436643,,1.04049022193878
2023,ref,Midwest,East North Central,Industrial,2061,0.631533594153417,0.740459598050045,0.7066914856787,0.925190784369355,,1.0390609922637
2023,ref,Midwest,East North Central,Industrial,2062,0.625823861733314,0.741666728002847,0.700958710076513,0.926177503302066,,1.03763176258861
2023,ref,Midwest,East North Central,Industrial,2063,0.620114129313212,0.742873857955649,0.695225934474326,0.927164222234778,,1.03620253291352
2023,ref,Midwest,East North Central,Industrial,2064,0.614404396893109,0.744080987908451,0.689493158872138,0.928150941167489,,1.03477330323843
2023,ref,Midwest,East North Central,Industrial,2065,0.608694664473006,0.745288117861253,0.683760383269951,0.9291376601002,,1.03334407356334
2023,ref,Midwest,East North Central,Industrial,2066,0.602984932052904,0.746495247814055,0.678027607667764,0.930124379032912,,1.03191484388825
2023,ref,Midwest,East North Central,Residential,2023,1,1,1,1,,
2023,ref,Midwest,East North Central,Residential,2024,0.850253621366992,0.948989426732328,0.990107352418234,1.0084517270745,,
2023,ref,Midwest,East North Central,Residential,2025,0.793521138135671,0.874810539585821,0.957606299265625,0.974031262234695,,
2023,ref,Midwest,East North Central,Residential,2026,0.748556439098319,0.848766050048654,0.941595445329925,0.938743473638787,,
2023,ref,Midwest,East North Central,Residential,2027,0.722677664754995,0.824364015473163,0.920272156521026,0.910264140806511,,
2023,ref,Midwest,East North Central,Residential,2028,0.710548011699135,0.803473047476003,0.908949410072192,0.89396477693919,,
2023,ref,Midwest,East North Central,Residential,2029,0.715026581826783,0.807592114018643,0.903724041426688,0.887779808360029,,
2023,ref,Midwest,East North Central,Residential,2030,0.721959613424173,0.806788276848626,0.901272958756944,0.890601218254093,,
2023,ref,Midwest,East North Central,Residential,2031,0.731971620778574,0.814251529077157,0.900840465688871,0.89982149848397,,
2023,ref,Midwest,East North Central,Residential,2032,0.739277152320337,0.817269636108366,0.902748851573608,0.914668452277189,,
2023,ref,Midwest,East North Central,Residential,2033,0.750594392886899,0.820305050836092,0.905106783000295,0.933540316980399,,
2023,ref,Midwest,East North Central,Residential,2034,0.761282009653682,0.824361495736916,0.910769166385365,0.952419504639539,,
2023,ref,Midwest,East North Central,Residential,2035,0.770846605017376,0.827707251094567,0.908209731959884,0.96754862442738,,
2023,ref,Midwest,East North Central,Residential,2036,0.775329378131122,0.831205264612994,0.908292685390636,0.978884024382228,,
2023,ref,Midwest,East North Central,Residential,2037,0.782415118223406,0.835339862644633,0.911424904957712,0.988983845201999,,
2023,ref,Midwest,East North Central,Residential,2038,0.792503356208016,0.838926149546016,0.916233005099267,1.00200448950781,,
2023,ref,Midwest,East North Central,Residential,2039,0.793512237694522,0.84115268763123,0.92233074367426,1.00833416684051,,
2023,ref,Midwest,East North Central,Residential,2040,0.800786123223311,0.843906759349451,0.930790911295989,1.01864131661747,,
2023,ref,Midwest,East North Central,Residential,2041,0.80808061162513,0.850939219294009,0.937606657632143,1.02873870835917,,
2023,ref,Midwest,East North Central,Residential,2042,0.80888577190312,0.851724179095748,0.939906528872736,1.03591666976255,,
2023,ref,Midwest,East North Central,Residential,2043,0.806784196442625,0.856841102499442,0.939846159748008,1.03956978884167,,
2023,ref,Midwest,East North Central,Residential,2044,0.803846803629072,0.853540785008544,0.940355641488693,1.0404333975372,,
2023,ref,Midwest,East North Central,Residential,2045,0.804026460681889,0.858399290871867,0.942228984419354,1.04231121776828,,
2023,ref,Midwest,East North Central,Residential,2046,0.803175726848758,0.867879488698425,0.938651692878933,1.04299928985188,,
2023,ref,Midwest,East North Central,Residential,2047,0.801357152452195,0.868546970961031,0.931181675108523,1.04414013494243,,
2023,ref,Midwest,East North Central,Residential,2048,0.798766959254934,0.87045589835764,0.930718155677542,1.04668813066725,,
2023,ref,Midwest,East North Central,Residential,2049,0.797561361536743,0.873662407307268,0.925977375528064,1.04743835857193,,
2023,ref,Midwest,East North Central,Residential,2050,0.797563998704491,0.874119140482442,0.917527309512863,1.04685437962775,,
2023,ref,Midwest,East North Central,Residential,2051,0.796161066668425,0.875679053428446,0.912246213671346,1.04781815207172,,
2023,ref,Midwest,East North Central,Residential,2052,0.794758134632358,0.87723896637445,0.906965117829829,1.04878192451569,,
2023,ref,Midwest,East North Central,Residential,2053,0.793355202596292,0.878798879320454,0.901684021988311,1.04974569695965,,
2023,ref,Midwest,East North Central,Residential,2054,0.791952270560225,0.880358792266459,0.896402926146794,1.05070946940362,,
2023,ref,Midwest,East North Central,Residential,2055,0.790549338524158,0.881918705212463,0.891121830305277,1.05167324184759,,
2023,ref,Midwest,East North Central,Residential,2056,0.789146406488092,0.883478618158467,0.885840734463759,1.05263701429155,,
2023,ref,Midwest,East North Central,Residential,2057,0.787743474452025,0.885038531104471,0.880559638622242,1.05360078673552,,
2023,ref,Midwest,East North Central,Residential,2058,0.786340542415959,0.886598444050475,0.875278542780724,1.05456455917949,,
2023,ref,Midwest,East North Central,Residential,2059,0.784937610379892,0.888158356996479,0.869997446939207,1.05552833162345,,
2023,ref,Midwest,East North Central,Residential,2060,0.783534678343826,0.889718269942483,0.86471635109769,1.05649210406742,,
2023,ref,Midwest,East North Central,Residential,2061,0.782131746307759,0.891278182888488,0.859435255256172,1.05745587651139,,
2023,ref,Midwest,East North Central,Residential,2062,0.780728814271692,0.892838095834492,0.854154159414655,1.05841964895535,,
2023,ref,Midwest,East North Central,Residential,2063,0.779325882235626,0.894398008780496,0.848873063573138,1.05938342139932,,
2023,ref,Midwest,East North Central,Residential,2064,0.777922950199559,0.8959579217265,0.84359196773162,1.06034719384329,,
2023,ref,Midwest,East North Central,Residential,2065,0.776520018163493,0.897517834672504,0.838310871890103,1.06131096628725,,
2023,ref,Midwest,East North Central,Residential,2066,0.775117086127426,0.899077747618508,0.833029776048586,1.06227473873122,,
2023,ref,Midwest,West North Central,Commercial,2023,1,1,1,1,1,
2023,ref,Midwest,West North Central,Commercial,2024,0.904315202099663,0.92327393772206,0.984028336911411,0.929920506193646,1.21680573270516,
2023,ref,Midwest,West North Central,Commercial,2025,0.859029717475033,0.830219545970266,0.977686454440852,0.855288764555151,1.26533668038159,
2023,ref,Midwest,West North Central,Commercial,2026,0.823281756501521,0.776876296583579,0.960487473694031,0.815399925564247,1.40633078583277,
2023,ref,Midwest,West North Central,Commercial,2027,0.807032711853984,0.724893472991155,0.947668826369129,0.793491912265862,1.59682203104456,
2023,ref,Midwest,West North Central,Commercial,2028,0.806513673619387,0.678150969137671,0.947066218185853,0.78875961622557,1.77778203742712,
2023,ref,Midwest,West North Central,Commercial,2029,0.81319925839131,0.681496078555093,0.94613572325136,0.792717412450764,1.78168825100064,
2023,ref,Midwest,West North Central,Commercial,2030,0.823056697005077,0.680623542590559,0.940263705414973,0.803755847168366,1.79334355821864,
2023,ref,Midwest,West North Central,Commercial,2031,0.83719267142694,0.686794357262783,0.938305347643473,0.818276796627388,1.80812474291002,
2023,ref,Midwest,West North Central,Commercial,2032,0.848988110751025,0.689736357256891,0.934404758234955,0.83665540718854,1.82157670114565,
2023,ref,Midwest,West North Central,Commercial,2033,0.868362993358235,0.693860144734369,0.932696542271589,0.857115319075567,1.83385135562189,
2023,ref,Midwest,West North Central,Commercial,2034,0.884026799649777,0.695794028623098,0.928215445971474,0.874112514317055,1.84734566570894,
2023,ref,Midwest,West North Central,Commercial,2035,0.896978597176549,0.7010891558975,0.918977547396237,0.884250326446012,1.86218875922286,
2023,ref,Midwest,West North Central,Commercial,2036,0.901748457108387,0.702364835540056,0.912675182442598,0.890410374677057,1.87395596858037,
2023,ref,Midwest,West North Central,Commercial,2037,0.910049617670768,0.706638624391148,0.915473457197437,0.897371164738938,1.88560479998011,
2023,ref,Midwest,West North Central,Commercial,2038,0.922481958636742,0.709623442772335,0.917343749299786,0.910367618420911,1.89919482266101,
2023,ref,Midwest,West North Central,Commercial,2039,0.920975984311094,0.711309870638459,0.935633264134676,0.911089973358207,1.90922431094703,
2023,ref,Midwest,West North Central,Commercial,2040,0.93097701339355,0.713221728748875,0.955770154986072,0.921949928453412,1.92024213861567,
2023,ref,Midwest,West North Central,Commercial,2041,0.941332678513386,0.718861492657195,0.959455367137423,0.930862293559807,1.93661507943498,
2023,ref,Midwest,West North Central,Commercial,2042,0.94305639162695,0.71900018997662,0.95273012401303,0.934866765809765,1.93844553422392,
2023,ref,Midwest,West North Central,Commercial,2043,0.940697136431652,0.723148949137442,0.942232214163757,0.93495634477464,1.94712455537032,
2023,ref,Midwest,West North Central,Commercial,2044,0.936986896768388,0.720188211817149,0.936038556331405,0.933068106679263,1.94314555359957,
2023,ref,Midwest,West North Central,Commercial,2045,0.937892886739436,0.722441555128194,0.931646034946793,0.934908990442522,1.9499960627025,
2023,ref,Midwest,West North Central,Commercial,2046,0.937369142335072,0.730219840560769,0.925654344217671,0.934740600642009,1.97041768509702,
2023,ref,Midwest,West North Central,Commercial,2047,0.935894437892991,0.730914183525636,0.917611069684863,0.936006958076833,1.97053528595659,
2023,ref,Midwest,West North Central,Commercial,2048,0.933841711221893,0.732423274759835,0.909574245605849,0.939404981158529,1.98628758435401,
2023,ref,Midwest,West North Central,Commercial,2049,0.933412613120634,0.734999537218872,0.900337671071127,0.939073373651075,1.99811424172313,
2023,ref,Midwest,West North Central,Commercial,2050,0.934260455749664,0.735138645594814,0.891532801643929,0.937492154421587,2.00711303877513,
2023,ref,Midwest,West North Central,Commercial,2051,0.933483284103311,0.736368346853325,0.883002416000493,0.938180042866481,2.01628687719466,
2023,ref,Midwest,West North Central,Commercial,2052,0.932706112456959,0.737598048111836,0.874472030357058,0.938867931311375,2.02546071561418,
2023,ref,Midwest,West North Central,Commercial,2053,0.931928940810607,0.738827749370347,0.865941644713622,0.93955581975627,2.03463455403371,
2023,ref,Midwest,West North Central,Commercial,2054,0.931151769164255,0.740057450628858,0.857411259070187,0.940243708201164,2.04380839245324,
2023,ref,Midwest,West North Central,Commercial,2055,0.930374597517903,0.741287151887369,0.848880873426751,0.940931596646058,2.05298223087276,
2023,ref,Midwest,West North Central,Commercial,2056,0.929597425871551,0.742516853145881,0.840350487783316,0.941619485090953,2.06215606929229,
2023,ref,Midwest,West North Central,Commercial,2057,0.928820254225199,0.743746554404392,0.83182010213988,0.942307373535847,2.07132990771182,
2023,ref,Midwest,West North Central,Commercial,2058,0.928043082578847,0.744976255662903,0.823289716496445,0.942995261980741,2.08050374613134,
2023,ref,Midwest,West North Central,Commercial,2059,0.927265910932495,0.746205956921414,0.814759330853009,0.943683150425636,2.08967758455087,
2023,ref,Midwest,West North Central,Commercial,2060,0.926488739286143,0.747435658179926,0.806228945209574,0.94437103887053,2.0988514229704,
2023,ref,Midwest,West North Central,Commercial,2061,0.925711567639791,0.748665359438437,0.797698559566138,0.945058927315424,2.10802526138993,
2023,ref,Midwest,West North Central,Commercial,2062,0.924934395993439,0.749895060696948,0.789168173922703,0.945746815760318,2.11719909980946,
2023,ref,Midwest,West North Central,Commercial,2063,0.924157224347087,0.751124761955459,0.780637788279267,0.946434704205213,2.12637293822898,
2023,ref,Midwest,West North Central,Commercial,2064,0.923380052700735,0.75235446321397,0.772107402635832,0.947122592650107,2.13554677664851,
2023,ref,Midwest,West North Central,Commercial,2065,0.922602881054383,0.753584164472481,0.763577016992396,0.947810481095001,2.14472061506804,
2023,ref,Midwest,West North Central,Commercial,2066,0.921825709408031,0.754813865730993,0.755046631348961,0.948498369539896,2.15389445348756,
2023,ref,Midwest,West North Central,Industrial,2023,1,1,1,1,,1
2023,ref,Midwest,West North Central,Industrial,2024,0.82963523779401,0.920857695781849,0.96839096133953,0.89456407019324,,1.00769755915996
2023,ref,Midwest,West North Central,Industrial,2025,0.73744957840532,0.826154203912316,0.965190662490367,0.792019733633398,,1.03141769955943
2023,ref,Midwest,West North Central,Industrial,2026,0.667306882905679,0.770386404590677,0.94069765065501,0.742116693766814,,1.02507345539467
2023,ref,Midwest,West North Central,Industrial,2027,0.62849194707258,0.715953156063719,0.931380065587767,0.715823922652116,,1.01628294122315
2023,ref,Midwest,West North Central,Industrial,2028,0.615007558569575,0.667035291140616,0.938638521172049,0.711258857076343,,1.004235838807
2023,ref,Midwest,West North Central,Industrial,2029,0.616828090483674,0.670306523816195,0.940671029811624,0.717383137921778,,0.996848762408288
2023,ref,Midwest,West North Central,Industrial,2030,0.627037679946671,0.669417327499343,0.937534215151589,0.732585428577856,,0.991709321305104
2023,ref,Midwest,West North Central,Industrial,2031,0.643263907394448,0.675469865949277,0.938169298611315,0.752170429984294,,0.987385767637301
2023,ref,Midwest,West North Central,Industrial,2032,0.658493781717144,0.678427074809334,0.934566401780417,0.777039529262779,,0.983303545861645
2023,ref,Midwest,West North Central,Industrial,2033,0.682257160717354,0.682730969188691,0.942212719670875,0.804816710576994,,0.980233061633845
2023,ref,Midwest,West North Central,Industrial,2034,0.700745064930645,0.684399611473681,0.935653411499731,0.827675528396978,,0.979792166830881
2023,ref,Midwest,West North Central,Industrial,2035,0.717554061828352,0.689999265865968,0.929790400233993,0.840959623288001,,0.980816899172928
2023,ref,Midwest,West North Central,Industrial,2036,0.720169385012199,0.690990884636887,0.92308474989476,0.849026507032212,,0.982822274376726
2023,ref,Midwest,West North Central,Industrial,2037,0.727201967801573,0.695319989662962,0.931743722735075,0.858655354177553,,0.988827725692889
2023,ref,Midwest,West North Central,Industrial,2038,0.7458716761595,0.698250710536867,0.933240335921224,0.877185538885059,,0.995370604568877
2023,ref,Midwest,West North Central,Industrial,2039,0.737285373566009,0.699879990598782,0.972082368851159,0.87728423872543,,0.995935414016464
2023,ref,Midwest,West North Central,Industrial,2040,0.75558765491747,0.701696602572911,0.999604020993844,0.893150226420415,,0.993865528941495
2023,ref,Midwest,West North Central,Industrial,2041,0.768060249395439,0.707200187594103,1.00554148365642,0.905614446563818,,0.992249997563476
2023,ref,Midwest,West North Central,Industrial,2042,0.766158860295552,0.707254306449058,0.998031362059075,0.91085350302688,,0.990129061511322
2023,ref,Midwest,West North Central,Industrial,2043,0.757455837780894,0.711310228907294,0.987474240952066,0.910628389138956,,0.98913913665372
2023,ref,Midwest,West North Central,Industrial,2044,0.748449808358508,0.708368852333376,0.97921569197742,0.907806943112235,,0.988110227413539
2023,ref,Midwest,West North Central,Industrial,2045,0.744439657212021,0.710295886940132,0.973461386514982,0.910687543833279,,0.987370452344145
2023,ref,Midwest,West North Central,Industrial,2046,0.739653476319388,0.717915317504902,0.96559446831436,0.910390000378683,,0.986225054056023
2023,ref,Midwest,West North Central,Industrial,2047,0.73340190421163,0.718619165147081,0.956612131944495,0.912325243874543,,0.985682057298689
2023,ref,Midwest,West North Central,Industrial,2048,0.727289632265836,0.720088340795237,0.947618490171087,0.917351343438042,,0.985791120749948
2023,ref,Midwest,West North Central,Industrial,2049,0.720420756222226,0.722603085998289,0.938724712795644,0.916650942541555,,0.985459289398244
2023,ref,Midwest,West North Central,Industrial,2050,0.718287421560643,0.72270110499273,0.930366492677794,0.914336876109529,,0.985281075077887
2023,ref,Midwest,West North Central,Industrial,2051,0.712945907870957,0.723897551864687,0.921559498768653,0.91532359504224,,0.985045080333353
2023,ref,Midwest,West North Central,Industrial,2052,0.707604394181271,0.725093998736644,0.912752504859512,0.916310313974952,,0.98480908558882
2023,ref,Midwest,West North Central,Industrial,2053,0.702262880491585,0.726290445608601,0.90394551095037,0.917297032907663,,0.984573090844286
2023,ref,Midwest,West North Central,Industrial,2054,0.696921366801899,0.727486892480558,0.895138517041229,0.918283751840375,,0.984337096099752
2023,ref,Midwest,West North Central,Industrial,2055,0.691579853112213,0.728683339352515,0.886331523132088,0.919270470773086,,0.984101101355218
2023,ref,Midwest,West North Central,Industrial,2056,0.686238339422527,0.729879786224472,0.877524529222946,0.920257189705798,,0.983865106610684
2023,ref,Midwest,West North Central,Industrial,2057,0.680896825732841,0.731076233096429,0.868717535313805,0.921243908638509,,0.98362911186615
2023,ref,Midwest,West North Central,Industrial,2058,0.675555312043155,0.732272679968387,0.859910541404664,0.92223062757122,,0.983393117121616
2023,ref,Midwest,West North Central,Industrial,2059,0.670213798353469,0.733469126840344,0.851103547495522,0.923217346503932,,0.983157122377082
2023,ref,Midwest,West North Central,Industrial,2060,0.664872284663783,0.734665573712301,0.842296553586381,0.924204065436643,,0.982921127632548
2023,ref,Midwest,West North Central,Industrial,2061,0.659530770974097,0.735862020584258,0.83348955967724,0.925190784369355,,0.982685132888014
2023,ref,Midwest,West North Central,Industrial,2062,0.65418925728441,0.737058467456215,0.824682565768098,0.926177503302066,,0.98244913814348
2023,ref,Midwest,West North Central,Industrial,2063,0.648847743594724,0.738254914328172,0.815875571858957,0.927164222234778,,0.982213143398946
2023,ref,Midwest,West North Central,Industrial,2064,0.643506229905038,0.739451361200129,0.807068577949816,0.928150941167489,,0.981977148654412
2023,ref,Midwest,West North Central,Industrial,2065,0.638164716215352,0.740647808072086,0.798261584040674,0.9291376601002,,0.981741153909878
2023,ref,Midwest,West North Central,Industrial,2066,0.632823202525666,0.741844254944043,0.789454590131533,0.930124379032912,,0.981505159165344
2023,ref,Midwest,West North Central,Residential,2023,1,1,1,1,,
